Date,days,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
20210511,91,0.18141,0.220953,0.203355,0.322844,0.212146,0.196674,0.230031,0.134591,0.176084,0.163214,0.159844,0.200997
20210512,91,0.214561,0.236175,0.23593,0.338569,0.227628,0.217447,0.251453,0.147923,0.199655,0.179323,0.172601,0.225055
20210513,91,0.191844,0.230789,0.230528,0.334704,0.229696,0.208063,0.242134,0.144861,0.191298,0.179836,0.17241,0.221186
20210514,91,0.168483,0.223542,0.214149,0.322377,0.213959,0.196072,0.224771,0.140317,0.186768,0.173238,0.160792,0.210545
20210517,91,0.175328,0.228544,0.216883,0.321444,0.213443,0.199616,0.229032,0.15335,0.188902,0.172113,0.158545,0.207285
20210518,91,0.185604,0.232979,0.231082,0.331192,0.220693,0.207546,0.237265,0.157062,0.191859,0.177064,0.165692,0.211938
20210519,91,0.186304,0.239953,0.223066,0.343521,0.225488,0.206471,0.236282,0.160268,0.180016,0.179449,0.162463,0.217146
20210520,91,0.176357,0.23216,0.218671,0.337948,0.219123,0.200244,0.230652,0.15065,0.185878,0.175305,0.157217,0.212965
20210521,91,0.174451,0.233138,0.215992,0.334309,0.208343,0.198107,0.225855,0.148569,0.184051,0.175215,0.153548,0.212564
20210524,91,0.164173,0.222462,0.203434,0.324066,0.207275,0.188357,0.213049,0.146047,0.174938,0.170259,0.149868,0.204172
20210525,91,0.166382,0.219235,0.203214,0.318883,0.206858,0.186633,0.212131,0.145527,0.169697,0.16796,0.149573,0.202404
20210526,91,0.158154,0.208696,0.196341,0.311303,0.200158,0.18058,0.206684,0.141281,0.16503,0.163562,0.150729,0.199339
20210527,91,0.15727,0.203666,0.196444,0.309353,0.200604,0.183946,0.207552,0.143777,0.166231,0.168568,0.151572,0.196322
20210528,91,0.151157,0.200064,0.19031,0.306735,0.195328,0.177582,0.202395,0.139537,0.165754,0.160606,0.14764,0.188044
20210601,91,0.156325,0.199954,0.191431,0.308717,0.19657,0.17902,0.203406,0.137365,0.160531,0.163003,0.151911,0.185831
20210602,91,0.155947,0.200991,0.183918,0.312518,0.198236,0.180803,0.200355,0.141902,0.159682,0.157262,0.150874,0.185812
20210603,91,0.161369,0.203423,0.191489,0.30901,0.201991,0.182712,0.206487,0.138408,0.16579,0.161022,0.154296,0.189997
20210604,91,0.151868,0.200353,0.186787,0.303011,0.193446,0.179252,0.199868,0.133886,0.165818,0.152409,0.147263,0.185087
20210607,91,0.152556,0.200441,0.185598,0.302645,0.192257,0.181809,0.201602,0.133481,0.162548,0.151417,0.146964,0.182532
20210608,91,0.153745,0.200439,0.185426,0.296308,0.199018,0.179809,0.202282,0.136518,0.168195,0.153536,0.145418,0.183048
20210609,91,0.157918,0.206378,0.189176,0.302073,0.202619,0.187721,0.203751,0.139492,0.171155,0.153824,0.146668,0.184871
20210610,91,0.145929,0.194103,0.177144,0.297082,0.194131,0.17568,0.194199,0.131704,0.159729,0.149555,0.143519,0.177418
20210611,91,0.142367,0.185735,0.170159,0.285688,0.185542,0.170811,0.186061,0.127956,0.162209,0.147601,0.145196,0.172994
20210614,91,0.143687,0.192883,0.173731,0.286482,0.195109,0.174473,0.188525,0.128328,0.161458,0.14245,0.146423,0.173056
20210615,91,0.148113,0.196333,0.176764,0.293295,0.194606,0.175772,0.196167,0.129242,0.16749,0.149026,0.148346,0.176715
20210616,91,0.155196,0.195447,0.183185,0.299058,0.203438,0.18112,0.20108,0.136837,0.171843,0.152754,0.153248,0.179157
20210617,91,0.153729,0.197313,0.183063,0.305355,0.20443,0.179822,0.197844,0.129843,0.164546,0.149037,0.148781,0.179007
20210618,91,0.173723,0.198587,0.199963,0.299016,0.211242,0.189736,0.201614,0.128128,0.185741,0.152612,0.147336,0.18539
20210621,91,0.154893,0.195551,0.174439,0.307459,0.205114,0.184677,0.193464,0.133362,0.163295,0.156666,0.153528,0.178211
20210622,91,0.146498,0.19148,0.170687,0.308284,0.202882,0.181226,0.186998,0.132151,0.165356,0.154171,0.154356,0.175354
20210623,91,0.144994,0.190736,0.165269,0.305775,0.203246,0.177709,0.184162,0.131603,0.16076,0.151781,0.15445,0.168967
20210624,91,0.140035,0.188183,0.165295,0.301709,0.197481,0.175022,0.182605,0.12823,0.159854,0.147752,0.151615,0.167801
20210625,91,0.138833,0.18943,0.167781,0.289772,0.188969,0.171495,0.182915,0.129846,0.156417,0.146004,0.155254,0.164871
20210628,91,0.139038,0.187103,0.171914,0.30182,0.193831,0.17191,0.182757,0.128125,0.1608,0.143041,0.150681,0.168806
20210629,91,0.140987,0.186822,0.174613,0.301925,0.193208,0.173797,0.183571,0.12962,0.160124,0.152738,0.150687,0.167668
20210630,91,0.143709,0.188961,0.177493,0.299462,0.191642,0.175636,0.18993,0.13057,0.163959,0.153606,0.153441,0.169689
20210701,91,0.138934,0.18349,0.175293,0.299841,0.183049,0.16748,0.181118,0.125598,0.163772,0.147093,0.147046,0.161405
20210702,91,0.137133,0.180967,0.169065,0.295301,0.177288,0.168124,0.182156,0.125462,0.158846,0.141464,0.135777,0.159805
20210706,91,0.143886,0.189386,0.176006,0.307765,0.188271,0.174335,0.188343,0.131703,0.160086,0.150623,0.138459,0.165742
20210707,91,0.145104,0.186291,0.175947,0.305813,0.184581,0.171841,0.194486,0.12501,0.160893,0.150047,0.137065,0.168435
20210708,91,0.154005,0.196182,0.183933,0.307803,0.20018,0.180759,0.201435,0.127185,0.161428,0.157054,0.146578,0.175742
20210709,91,0.142535,0.186976,0.176695,0.296195,0.19159,0.177048,0.196447,0.121435,0.1607,0.150853,0.14218,0.1705
20210712,91,0.144354,0.188431,0.173473,0.295323,0.188958,0.175373,0.196245,0.12401,0.159742,0.147818,0.143558,0.16784
20210713,91,0.149587,0.18651,0.176563,0.296992,0.192133,0.178958,0.199804,0.124459,0.16499,0.149416,0.145803,0.173208
20210714,91,0.14908,0.190212,0.176368,0.297187,0.194354,0.177016,0.200964,0.125573,0.165797,0.152147,0.14522,0.172862
20210715,91,0.151809,0.19164,0.179761,0.296204,0.1902,0.177605,0.203989,0.125792,0.163143,0.155982,0.148756,0.175812
20210716,91,0.1603,0.191692,0.185479,0.304561,0.194049,0.182187,0.207155,0.126363,0.168019,0.157278,0.150455,0.183501
20210719,91,0.177979,0.21673,0.195201,0.33533,0.222798,0.206022,0.218667,0.135542,0.179259,0.169583,0.162478,0.197471
20210720,91,0.166215,0.208239,0.189873,0.324085,0.207149,0.19691,0.215868,0.13506,0.178031,0.16092,0.161961,0.19443
20210721,91,0.155923,0.204672,0.171954,0.31454,0.201212,0.189708,0.202408,0.133664,0.174486,0.163362,0.15818,0.182397
20210722,91,0.156411,0.203169,0.17298,0.314467,0.203929,0.187082,0.201751,0.131837,0.171113,0.15932,0.153037,0.183029
20210723,91,0.152275,0.199931,0.175284,0.312018,0.200643,0.183745,0.201509,0.128748,0.169454,0.153513,0.152356,0.180727
20210726,91,0.15482,0.199761,0.174718,0.309924,0.201327,0.188606,0.206974,0.132235,0.170287,0.154313,0.158299,0.183346
20210727,91,0.160348,0.202421,0.183094,0.314948,0.210129,0.198233,0.215163,0.133347,0.174132,0.154174,0.159464,0.188758
20210728,91,0.160364,0.202556,0.181712,0.311823,0.207591,0.1921,0.208344,0.136762,0.176348,0.159581,0.157533,0.188529
20210729,91,0.156447,0.197786,0.180576,0.303754,0.199132,0.188118,0.20826,0.134031,0.170489,0.158735,0.152947,0.180826
20210730,91,0.159233,0.19641,0.185223,0.303305,0.207497,0.188848,0.20827,0.132014,0.175954,0.159601,0.158417,0.187438
20210802,91,0.166075,0.205581,0.185385,0.308121,0.202865,0.189666,0.210085,0.134618,0.173043,0.158829,0.161506,0.188303
20210803,91,0.157172,0.199273,0.183907,0.307969,0.198903,0.185691,0.203986,0.135085,0.170593,0.156749,0.158876,0.182678
20210804,91,0.162781,0.205381,0.187507,0.311916,0.207038,0.192607,0.207515,0.138538,0.171362,0.15755,0.162218,0.188491
20210805,91,0.155307,0.198219,0.175247,0.302715,0.196757,0.18409,0.198516,0.131076,0.16143,0.162248,0.156409,0.179783
20210806,91,0.152078,0.193293,0.174523,0.298867,0.195986,0.180583,0.195017,0.133202,0.166076,0.168768,0.15469,0.175245
20210809,91,0.155863,0.194917,0.178374,0.304692,0.199121,0.182477,0.198099,0.133674,0.16878,0.160516,0.154712,0.179671
20210810,91,0.154194,0.195,0.180165,0.301597,0.196335,0.181299,0.197022,0.13131,0.172149,0.158437,0.156109,0.175231
20210811,91,0.152338,0.193438,0.183803,0.296265,0.194945,0.177013,0.20124,0.131371,0.166974,0.156279,0.157903,0.176288
20210812,91,0.150179,0.190752,0.181309,0.291745,0.193933,0.179965,0.196308,0.128697,0.167154,0.157075,0.155172,0.173876
20210813,91,0.146901,0.187338,0.177828,0.286291,0.19173,0.174667,0.187803,0.126704,0.161029,0.154361,0.150478,0.173721
20210816,91,0.151753,0.192326,0.176637,0.290692,0.196373,0.174842,0.185084,0.128028,0.163945,0.156383,0.154592,0.17582
20210817,91,0.159188,0.199165,0.183697,0.29878,0.199809,0.182984,0.194289,0.131885,0.159282,0.15501,0.153053,0.18848
20210818,91,0.175264,0.208167,0.196951,0.307923,0.206937,0.191695,0.20895,0.136103,0.162393,0.154496,0.166375,0.19219
20210819,91,0.174628,0.212696,0.197192,0.31172,0.214358,0.195024,0.208972,0.135825,0.172015,0.160173,0.167093,0.19356
20210820,91,0.164369,0.205443,0.184014,0.306448,0.207784,0.187506,0.2012,0.137064,0.164473,0.155372,0.16146,0.18698
20210823,91,0.155964,0.196612,0.175878,0.292397,0.20071,0.178789,0.189777,0.131253,0.164068,0.155521,0.157736,0.179741
20210824,91,0.155755,0.193499,0.177176,0.292399,0.199439,0.174214,0.187999,0.133166,0.16766,0.154295,0.157734,0.175328
20210825,91,0.153005,0.191986,0.17323,0.293954,0.200669,0.170826,0.187182,0.136399,0.163564,0.153583,0.157502,0.175204
20210826,91,0.161144,0.198671,0.181412,0.300199,0.20541,0.175592,0.195571,0.135533,0.16854,0.151222,0.160273,0.179539
20210827,91,0.150016,0.190203,0.168455,0.290022,0.191488,0.168304,0.18412,0.131583,0.156674,0.149212,0.152062,0.172716
20210830,91,0.150411,0.192845,0.169785,0.292924,0.196313,0.169428,0.184475,0.134739,0.151856,0.149377,0.152223,0.173561
20210831,91,0.153917,0.19133,0.169637,0.295249,0.199097,0.170239,0.18478,0.132129,0.153922,0.147966,0.156046,0.171495
20210901,91,0.149,0.192444,0.169505,0.29071,0.197086,0.170434,0.183532,0.127398,0.146505,0.146266,0.150802,0.171205
20210902,91,0.147613,0.187395,0.172759,0.285147,0.193362,0.165003,0.183544,0.125216,0.146771,0.142175,0.149024,0.169577
20210903,91,0.148998,0.194632,0.172287,0.288729,0.197834,0.1669,0.185924,0.124848,0.149542,0.14937,0.147903,0.170623
20210907,91,0.157255,0.197738,0.174558,0.29512,0.202035,0.181848,0.191933,0.134114,0.155312,0.155209,0.152033,0.175343
20210908,91,0.157301,0.199131,0.17517,0.293493,0.201817,0.191119,0.191247,0.136295,0.156266,0.163146,0.152007,0.174433
20210909,91,0.162334,0.200346,0.177977,0.29425,0.201987,0.198041,0.194165,0.134529,0.171139,0.169909,0.156213,0.177661
20210910,91,0.171429,0.203482,0.179408,0.294257,0.208779,0.201513,0.198288,0.137648,0.178803,0.168378,0.164031,0.183526
20210913,91,0.164891,0.200419,0.17475,0.291608,0.203906,0.196786,0.196119,0.134331,0.177198,0.166732,0.160643,0.180702
20210914,91,0.168618,0.201318,0.173028,0.297214,0.212107,0.199805,0.197037,0.135958,0.178902,0.165012,0.157622,0.183508
20210915,91,0.159076,0.19719,0.167941,0.299839,0.203686,0.191113,0.18983,0.133032,0.178459,0.164582,0.155463,0.178953
20210916,91,0.161417,0.197111,0.164747,0.306347,0.204696,0.188223,0.188616,0.130899,0.176702,0.163205,0.163118,0.178372
20210917,91,0.173119,0.193229,0.169466,0.275751,0.197807,0.183295,0.192363,0.117063,0.17517,0.147376,0.154929,0.176903
20210920,91,0.196735,0.229239,0.195059,0.334239,0.240669,0.22094,0.224626,0.15325,0.195508,0.183303,0.183886,0.209747
20210921,91,0.195582,0.231674,0.201332,0.330285,0.236438,0.21559,0.226554,0.154244,0.19083,0.180704,0.187092,0.210169
20210922,91,0.175291,0.215568,0.181783,0.310688,0.215626,0.204141,0.207459,0.148639,0.180678,0.169359,0.173884,0.195315
20210923,91,0.162838,0.204541,0.173345,0.299504,0.205972,0.190089,0.19765,0.140217,0.174787,0.167826,0.168294,0.184479
20210924,91,0.160733,0.206443,0.171545,0.302059,0.207325,0.18574,0.193515,0.138664,0.176063,0.169466,0.16329,0.18465
20210927,91,0.16325,0.201805,0.173232,0.2995,0.20436,0.183082,0.195015,0.136513,0.181203,0.168984,0.163385,0.185461
20210928,91,0.189071,0.217511,0.203775,0.316982,0.225526,0.201438,0.223257,0.146386,0.191206,0.179433,0.176254,0.20676
20210929,91,0.185098,0.214284,0.201711,0.319956,0.223754,0.200279,0.220827,0.143917,0.187758,0.17762,0.176596,0.204441
20210930,91,0.197536,0.226793,0.211509,0.331635,0.234703,0.214044,0.234465,0.156111,0.192423,0.187934,0.185695,0.218483
20211001,91,0.17839,0.215712,0.1966,0.318865,0.218917,0.204362,0.219487,0.15081,0.184157,0.182394,0.18174,0.208315
20211004,91,0.192839,0.218731,0.205835,0.328705,0.228833,0.213152,0.231031,0.155975,0.186296,0.18544,0.191365,0.211222
20211005,91,0.183717,0.212547,0.204066,0.319685,0.214023,0.203998,0.223974,0.148982,0.184003,0.17435,0.183689,0.211488
20211006,91,0.181455,0.209033,0.198663,0.320539,0.221979,0.200582,0.2224,0.144166,0.178189,0.168697,0.182877,0.206974
20211007,91,0.171018,0.201789,0.189313,0.312919,0.211028,0.193566,0.210801,0.138641,0.179122,0.165984,0.166298,0.196373
20211008,91,0.171768,0.199757,0.187663,0.316695,0.210989,0.192533,0.217233,0.13653,0.179766,0.169906,0.170325,0.196409
20211011,91,0.177505,0.204731,0.193777,0.316385,0.215268,0.197428,0.217852,0.137136,0.177478,0.17078,0.174049,0.200403
20211012,91,0.176324,0.200589,0.18718,0.310072,0.215657,0.194013,0.216343,0.133704,0.176,0.164157,0.172657,0.196475
20211013,91,0.166244,0.198242,0.177027,0.303785,0.205189,0.188651,0.202362,0.132255,0.168788,0.161575,0.168415,0.189183
20211014,91,0.15495,0.185693,0.172403,0.295985,0.192294,0.177252,0.191672,0.122379,0.162479,0.150395,0.15632,0.178959
20211015,91,0.154305,0.183214,0.165196,0.288228,0.189932,0.170834,0.185442,0.122176,0.162782,0.153018,0.155018,0.1739
20211018,91,0.156091,0.184928,0.172492,0.288097,0.189957,0.174524,0.188356,0.128004,0.163162,0.157332,0.159076,0.173642
20211019,91,0.149353,0.181608,0.168449,0.283834,0.183789,0.168615,0.181923,0.121468,0.162242,0.153384,0.151182,0.172241
20211020,91,0.147928,0.180782,0.17022,0.287224,0.1828,0.169093,0.184582,0.121906,0.152861,0.152364,0.152465,0.170386
20211021,91,0.148963,0.18264,0.169105,0.288714,0.18706,0.169998,0.187222,0.122102,0.155985,0.157866,0.151745,0.17036
20211022,91,0.15249,0.18511,0.170438,0.287223,0.183757,0.170143,0.196401,0.12113,0.160276,0.154981,0.148589,0.171277
20211025,91,0.147477,0.180867,0.174438,0.285669,0.182693,0.171859,0.188894,0.118455,0.157488,0.156133,0.166087,0.169091
20211026,91,0.154165,0.1864,0.180818,0.289829,0.187129,0.17826,0.190125,0.120412,0.164259,0.159755,0.165693,0.181105
20211027,91,0.161036,0.188853,0.180307,0.295424,0.191259,0.181787,0.191337,0.11841,0.168645,0.156954,0.168076,0.181342
20211028,91,0.153344,0.184382,0.175027,0.290468,0.186121,0.176153,0.184887,0.113362,0.158484,0.149909,0.157741,0.177428
20211029,91,0.156593,0.187017,0.17686,0.289207,0.192333,0.175718,0.185878,0.116147,0.172762,0.153136,0.160372,0.176656
20211101,91,0.155476,0.186319,0.178179,0.285266,0.190805,0.177638,0.184707,0.119053,0.165419,0.152007,0.157743,0.174093
20211102,91,0.153078,0.180631,0.175387,0.289132,0.193383,0.177691,0.182936,0.113375,0.163071,0.147617,0.153856,0.180982
20211103,91,0.150574,0.176952,0.176617,0.287212,0.193445,0.179398,0.184021,0.110699,0.162705,0.148705,0.157752,0.181156
20211104,91,0.147371,0.173842,0.179651,0.284678,0.199966,0.176566,0.18848,0.107553,0.170885,0.151841,0.161227,0.184055
20211105,91,0.154346,0.178453,0.188721,0.283844,0.20112,0.178787,0.198471,0.113488,0.174837,0.151078,0.176329,0.190853
20211108,91,0.15805,0.182541,0.197172,0.289208,0.200596,0.180632,0.207909,0.117685,0.173974,0.165641,0.172645,0.201293
20211109,91,0.16072,0.182876,0.191418,0.287513,0.203665,0.179978,0.21226,0.116485,0.169833,0.161264,0.170051,0.212396
20211110,91,0.167883,0.187524,0.19336,0.293986,0.209341,0.185659,0.217543,0.119987,0.183512,0.15667,0.172123,0.220167
20211111,91,0.163508,0.183687,0.186962,0.285481,0.204747,0.182412,0.210883,0.117103,0.169276,0.156098,0.171755,0.214981
20211112,91,0.157221,0.181225,0.183966,0.276258,0.197634,0.178573,0.205379,0.115693,0.171912,0.151939,0.168403,0.209915
20211115,91,0.156167,0.181659,0.188096,0.279427,0.194363,0.178771,0.206352,0.113518,0.161345,0.147196,0.171063,0.210021
20211116,91,0.156951,0.185495,0.188186,0.283525,0.196796,0.180329,0.208045,0.118015,0.168243,0.150672,0.170695,0.207966
20211117,91,0.162345,0.186967,0.188409,0.2776,0.20092,0.183565,0.208194,0.117857,0.166481,0.154626,0.171241,0.206529
20211118,91,0.161949,0.18586,0.185917,0.285272,0.204702,0.179422,0.209192,0.117636,0.165286,0.156015,0.169628,0.204285
20211119,91,0.166233,0.188547,0.186242,0.299665,0.210973,0.181587,0.211581,0.121084,0.169294,0.156399,0.17266,0.209388
20211122,91,0.173806,0.193149,0.200549,0.303699,0.211625,0.185013,0.231191,0.121958,0.172122,0.155674,0.176422,0.218716
20211123,91,0.170491,0.191736,0.20203,0.300344,0.213835,0.184718,0.227232,0.122201,0.178077,0.161022,0.174246,0.220355
20211124,91,0.167694,0.195039,0.204115,0.298757,0.212942,0.181229,0.222346,0.123385,0.167516,0.158738,0.173748,0.215964
20211126,91,0.213828,0.207854,0.229169,0.337501,0.255025,0.212035,0.252709,0.133549,0.200031,0.171552,0.191923,0.255268
20211129,91,0.186423,0.212464,0.20579,0.318707,0.233639,0.204688,0.231322,0.13571,0.187055,0.169193,0.182933,0.237085
20211130,91,0.215891,0.229132,0.220946,0.337753,0.246548,0.222736,0.247698,0.149843,0.206505,0.184044,0.191605,0.250563
20211201,91,0.232637,0.261659,0.242998,0.353528,0.26895,0.24481,0.275908,0.167011,0.224877,0.197325,0.201299,0.278894
20211202,91,0.206649,0.218004,0.228952,0.339137,0.254951,0.22502,0.260098,0.159942,0.193151,0.186914,0.192766,0.25725
20211203,91,0.228787,0.238572,0.24446,0.365126,0.28124,0.250414,0.281607,0.168854,0.207327,0.187146,0.209536,0.27539
20211206,91,0.209214,0.232357,0.233054,0.335306,0.258921,0.228054,0.267925,0.159219,0.199182,0.193094,0.199894,0.268348
20211207,91,0.183883,0.210366,0.203242,0.312636,0.231216,0.20147,0.232099,0.144187,0.178304,0.17933,0.181095,0.238122
20211208,91,0.175303,0.206531,0.19988,0.303518,0.227885,0.192542,0.225839,0.142169,0.17666,0.176215,0.167881,0.234957
20211209,91,0.181648,0.207596,0.208288,0.298108,0.227695,0.198122,0.240267,0.138039,0.17983,0.175036,0.167542,0.243346
20211210,91,0.167876,0.200521,0.189672,0.280883,0.218239,0.190121,0.22264,0.135914,0.166423,0.169246,0.155837,0.23196
20211213,91,0.181006,0.205594,0.200723,0.290648,0.221275,0.192793,0.232457,0.138045,0.174598,0.173124,0.161812,0.248038
20211214,91,0.183624,0.203283,0.201713,0.288478,0.228373,0.193313,0.242403,0.137071,0.185281,0.170458,0.166263,0.248599
20211215,91,0.169681,0.191195,0.188873,0.289706,0.222099,0.183775,0.23,0.132379,0.172012,0.165166,0.158738,0.237244
20211216,91,0.183787,0.204867,0.204238,0.297051,0.224934,0.194734,0.256148,0.138595,0.175248,0.171686,0.169608,0.250296
20211217,91,0.195077,0.197665,0.207795,0.281543,0.223945,0.1951,0.258741,0.133649,0.168629,0.156594,0.165985,0.252113
20211220,91,0.200671,0.216692,0.212843,0.309077,0.252803,0.21933,0.268275,0.153841,0.201791,0.183842,0.185078,0.258634
20211221,91,0.184736,0.201982,0.194452,0.288469,0.231709,0.198437,0.247747,0.143385,0.18746,0.172489,0.167782,0.242834
20211222,91,0.173562,0.193468,0.187621,0.278698,0.221136,0.190788,0.230047,0.132263,0.183236,0.162003,0.1613,0.23217
20211223,91,0.171393,0.190361,0.186623,0.274193,0.219145,0.186922,0.226585,0.129154,0.184128,0.162181,0.163681,0.226097
20211227,91,0.161146,0.179086,0.178752,0.272273,0.206657,0.175641,0.211124,0.122723,0.178855,0.152733,0.158868,0.215321
20211228,91,0.158797,0.178686,0.181592,0.278118,0.203767,0.171246,0.216314,0.122896,0.180105,0.150346,0.158577,0.211827
20211229,91,0.158042,0.178851,0.182705,0.281901,0.207951,0.168882,0.213714,0.126536,0.184053,0.149066,0.159406,0.208909
20211230,91,0.157722,0.177205,0.177901,0.279969,0.203266,0.164732,0.214525,0.122313,0.178811,0.148169,0.154484,0.205879
20211231,91,0.157915,0.175764,0.183654,0.276082,0.205091,0.166556,0.21411,0.123892,0.178707,0.149076,0.1602,0.2061
20220103,91,0.152411,0.176954,0.177185,0.269504,0.198357,0.163979,0.2044,0.123449,0.177807,0.149566,0.161711,0.199511
20220104,91,0.157445,0.17315,0.190205,0.270927,0.199278,0.164856,0.215997,0.132938,0.181755,0.158712,0.163329,0.209674
20220105,91,0.175868,0.192394,0.209315,0.28146,0.209158,0.181607,0.24776,0.141245,0.195045,0.162703,0.1678,0.231529
20220106,91,0.173679,0.194862,0.206924,0.279836,0.215713,0.18415,0.244463,0.137201,0.189692,0.164568,0.16876,0.228813
20220107,91,0.172325,0.194964,0.207251,0.286701,0.219855,0.186626,0.250494,0.140011,0.195954,0.16347,0.16854,0.236275
20220110,91,0.168522,0.195482,0.203453,0.287191,0.223951,0.186871,0.251474,0.142984,0.189803,0.164463,0.166257,0.238951
20220111,91,0.161932,0.184994,0.192076,0.287034,0.209441,0.1772,0.231053,0.133761,0.190561,0.158804,0.158799,0.227726
20220112,91,0.161615,0.185824,0.192517,0.291221,0.207963,0.176195,0.224117,0.134593,0.189323,0.159281,0.162026,0.226572
20220113,91,0.174008,0.192766,0.206876,0.297269,0.211298,0.183128,0.252636,0.138733,0.190649,0.162289,0.167948,0.238791
20220114,91,0.173328,0.193029,0.202962,0.296142,0.21261,0.18688,0.245804,0.138096,0.195585,0.1641,0.168738,0.233412
20220118,91,0.192602,0.204012,0.210506,0.307417,0.222142,0.197638,0.264954,0.143889,0.199641,0.166663,0.181257,0.244291
20220119,91,0.199743,0.206995,0.210215,0.310651,0.229396,0.20526,0.270798,0.147827,0.207649,0.171419,0.184093,0.249471
20220120,91,0.207845,0.218161,0.215001,0.311692,0.229937,0.213603,0.275918,0.151091,0.205878,0.171365,0.185732,0.25473
20220121,91,0.238371,0.229898,0.239199,0.325983,0.249294,0.218127,0.305876,0.160789,0.218088,0.179349,0.196117,0.284853
20220124,91,0.230867,0.225938,0.224953,0.329155,0.25708,0.226175,0.291395,0.162707,0.226439,0.180373,0.200836,0.280985
20220125,91,0.238841,0.241552,0.256589,0.335191,0.26476,0.235439,0.309501,0.17054,0.225661,0.18602,0.201877,0.297068
20220126,91,0.236493,0.243417,0.251726,0.344637,0.259786,0.233131,0.297538,0.17185,0.24517,0.188882,0.196975,0.292259
20220127,91,0.238395,0.247322,0.255853,0.339529,0.26637,0.239285,0.305886,0.170941,0.241856,0.184405,0.199144,0.303992
20220128,91,0.213213,0.233702,0.235313,0.333963,0.245165,0.226456,0.275505,0.162816,0.207686,0.177894,0.182434,0.275305
20220131,91,0.202903,0.222494,0.220786,0.32684,0.232682,0.215818,0.27009,0.161006,0.210293,0.171237,0.183403,0.26084
20220201,91,0.192233,0.215766,0.219579,0.314733,0.223854,0.201064,0.265665,0.15695,0.208144,0.175676,0.173999,0.254839
20220202,91,0.185155,0.209226,0.218414,0.309681,0.219351,0.195876,0.260759,0.149228,0.196523,0.169418,0.167615,0.253394
20220203,91,0.212841,0.224288,0.241372,0.325865,0.234541,0.213496,0.279769,0.157115,0.206893,0.176229,0.176638,0.279808
20220204,91,0.20669,0.232826,0.239178,0.328284,0.229007,0.214145,0.277421,0.156807,0.221401,0.180743,0.177947,0.274358
20220207,91,0.20047,0.230026,0.234059,0.321785,0.225225,0.207253,0.267117,0.15111,0.21057,0.172592,0.172618,0.264201
20220208,91,0.192111,0.21877,0.225944,0.324184,0.223947,0.201704,0.264485,0.150305,0.21906,0.173974,0.169831,0.254026
20220209,91,0.180362,0.210529,0.215698,0.311477,0.213204,0.188136,0.24806,0.146275,0.196495,0.166295,0.161955,0.243357
20220210,91,0.205899,0.221224,0.234298,0.321744,0.22931,0.201648,0.262188,0.154097,0.208155,0.180018,0.173738,0.252051
20220211,91,0.227238,0.241098,0.258964,0.339997,0.248418,0.22683,0.2926,0.169323,0.224824,0.185316,0.189403,0.279021
20220214,91,0.227678,0.243095,0.251145,0.34984,0.255111,0.229838,0.28892,0.166737,0.24691,0.190266,0.191207,0.272397
20220215,91,0.204918,0.224839,0.230335,0.328374,0.232934,0.207342,0.269293,0.156412,0.229927,0.181743,0.176258,0.25006
20220216,91,0.202103,0.214302,0.227597,0.321629,0.231654,0.20747,0.27027,0.156259,0.22597,0.183133,0.175208,0.248833
20220217,91,0.222788,0.235248,0.256086,0.341751,0.252556,0.225382,0.284429,0.163381,0.230681,0.187656,0.188488,0.267607
20220218,91,0.224794,0.239055,0.252929,0.33956,0.24817,0.233838,0.283005,0.161829,0.231829,0.184166,0.191217,0.270794
20220222,91,0.23098,0.238215,0.258421,0.338098,0.250869,0.228713,0.287678,0.163819,0.236188,0.185124,0.193694,0.283608
20220223,91,0.243984,0.249126,0.271961,0.350428,0.26155,0.237335,0.298101,0.168434,0.257298,0.192907,0.204672,0.303251
20220224,91,0.225459,0.240845,0.2491,0.336897,0.265794,0.222789,0.28102,0.179524,0.229238,0.186872,0.199649,0.293149
20220225,91,0.216933,0.220804,0.234338,0.315666,0.245857,0.222755,0.271739,0.165682,0.222561,0.174964,0.185974,0.277123
20220228,91,0.227721,0.240374,0.242514,0.32766,0.264646,0.232131,0.274091,0.178333,0.238006,0.18421,0.195483,0.283244
20220301,91,0.252478,0.259177,0.2605,0.356263,0.300673,0.247392,0.298188,0.182101,0.244795,0.195194,0.209158,0.299842
20220302,91,0.233917,0.256783,0.25596,0.347098,0.27552,0.238363,0.29187,0.180894,0.241769,0.196378,0.198115,0.293195
20220303,91,0.235951,0.253577,0.254132,0.34799,0.276433,0.235202,0.292565,0.177679,0.230877,0.195325,0.193795,0.296535
20220304,91,0.24798,0.263328,0.267399,0.379501,0.300612,0.252866,0.311034,0.190852,0.23958,0.204343,0.206832,0.310213
20220307,91,0.276463,0.301558,0.300247,0.421441,0.331109,0.282134,0.342475,0.207123,0.280404,0.225601,0.226341,0.345336
20220308,91,0.272369,0.307644,0.292322,0.407539,0.329475,0.27778,0.346145,0.228576,0.282692,0.234834,0.22813,0.341184
20220309,91,0.249921,0.288199,0.27601,0.392157,0.308916,0.260427,0.31318,0.221657,0.273351,0.230579,0.209842,0.316825
20220310,91,0.25115,0.277487,0.27645,0.379204,0.306631,0.254593,0.317504,0.216556,0.251455,0.226656,0.210729,0.319145
